	2995	292.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	87.88	0.00	144.64	0.00	194.08	0.00	241.68	0.00	338.72	0.00	823.92
	2996	268.09	0.00	35.00	0.00	35.00	0.00	40.00	0.00	93.27	0.00	153.51	0.00	205.97	0.00	256.49	0.00	359.48	0.00	874.40
	2997	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	96.43	0.00	158.71	0.00	212.95	0.00	265.18	0.00	371.65	0.00	904.02
	2998	272.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.24	0.00	168.27	0.00	225.78	0.00	281.15	0.00	394.04	0.00	958.48
	2999	266.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.49	0.00	170.33	0.00	228.55	0.00	284.60	0.00	398.88	0.00	970.24
	3000	260.93	0.00	38.00	0.00	32.00	0.00	40.00	0.00	103.24	0.00	169.92	0.00	228.00	0.00	283.92	0.00	397.92	0.00	967.92
	3001	261.67	0.00	38.00	0.00	32.00	0.00	40.00	0.00	103.28	0.00	169.98	0.00	228.08	0.00	284.02	0.00	398.06	0.00	968.25
	3002	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.98	0.00	169.49	0.00	227.42	0.00	283.20	0.00	396.90	0.00	965.44
	3003	258.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.15	0.00	169.76	0.00	227.78	0.00	283.65	0.00	397.55	0.00	967.01
	3004	262.55	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.32	0.00	170.05	0.00	228.17	0.00	284.14	0.00	398.22	0.00	968.65
	3005	262.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.34	0.00	170.07	0.00	228.20	0.00	284.17	0.00	398.27	0.00	968.77
	3006	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.98	0.00	169.49	0.00	227.42	0.00	283.20	0.00	396.90	0.00	965.44
	3007	257.8	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.09	0.00	169.68	0.00	227.67	0.00	283.51	0.00	397.34	0.00	966.51
	3008	269.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.65	0.00	170.59	0.00	228.90	0.00	285.04	0.00	399.49	0.00	971.73
	3009	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.98	0.00	169.49	0.00	227.42	0.00	283.20	0.00	396.90	0.00	965.44
	3010	256.77	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.04	0.00	169.59	0.00	227.56	0.00	283.37	0.00	397.15	0.00	966.05
	3011	260.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.59	0.00	168.85	0.00	226.56	0.00	282.13	0.00	395.40	0.00	961.79
	3012	286.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.47	0.00	171.94	0.00	230.70	0.00	287.29	0.00	402.64	0.00	979.39
	3013	290.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	98.56	0.00	162.22	0.00	217.66	0.00	271.04	0.00	379.87	0.00	924.01
	3014	275.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.93	0.00	171.06	0.00	229.52	0.00	285.82	0.00	400.58	0.00	974.39
	3015	281.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.25	0.00	171.58	0.00	230.22	0.00	286.69	0.00	401.80	0.00	977.36
	3016	272.94	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.82	0.00	170.87	0.00	229.27	0.00	285.51	0.00	400.14	0.00	973.32
	3017	279.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.13	0.00	171.38	0.00	229.96	0.00	286.36	0.00	401.34	0.00	976.24
	3018	272.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.80	0.00	170.84	0.00	229.23	0.00	285.45	0.00	400.07	0.00	973.14
	3019	271.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.75	0.00	170.75	0.00	229.11	0.00	285.31	0.00	399.86	0.00	972.64
	3020	263.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.36	0.00	170.12	0.00	228.26	0.00	284.25	0.00	398.38	0.00	969.04
	3021	263.4	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.36	0.00	170.12	0.00	228.26	0.00	284.25	0.00	398.38	0.00	969.03
	3022	276.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.99	0.00	171.15	0.00	229.64	0.00	285.97	0.00	400.79	0.00	974.89
	3023	279.46	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.13	0.00	171.39	0.00	229.96	0.00	286.37	0.00	401.35	0.00	976.26
	3024	288.16	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.55	0.00	172.07	0.00	230.88	0.00	287.52	0.00	402.96	0.00	980.17
	3025	302.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.24	0.00	173.20	0.00	232.40	0.00	289.40	0.00	405.60	0.00	986.59
	3026	302.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.26	0.00	173.24	0.00	232.45	0.00	289.46	0.00	405.69	0.00	986.81
	3027	318.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.01	0.00	174.47	0.00	234.10	0.00	291.53	0.00	408.58	0.00	993.84
	3028	324.01	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.27	0.00	174.91	0.00	234.69	0.00	292.25	0.00	409.59	0.00	996.30
	3029	332.79	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.28	0.00	173.27	0.00	232.49	0.00	289.52	0.00	405.77	0.00	987.00
	3030	358.7	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.47	0.00	170.29	0.00	228.49	0.00	284.54	0.00	398.78	0.00	970.01
	3031	351.95	0.00	35.00	0.00	35.00	0.00	40.00	0.00	96.93	0.00	159.53	0.00	214.06	0.00	266.56	0.00	373.59	0.00	908.73
	3032	421.17	0.00	35.00	0.00	35.00	0.00	40.00	0.00	89.11	0.00	146.66	0.00	196.78	0.00	245.05	0.00	343.44	0.00	835.40
	3033	744.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.52	0.00	22.25	0.00	29.85	0.00	37.17	0.00	52.09	0.00	126.72
	3034	748.71	0.00	35.00	0.00	35.00	0.00	40.00	0.00	13.81	0.00	22.73	0.00	30.50	0.00	37.98	0.00	53.22	0.00	129.46
	3035	762.11	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.39	0.00	28.62	0.00	38.40	0.00	47.82	0.00	67.02	0.00	163.02
	3036	768.79	0.00	35.00	0.00	35.00	0.00	40.00	0.00	17.75	0.00	29.21	0.00	39.19	0.00	48.81	0.00	68.40	0.00	166.39
	3037	756.56	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.55	0.00	32.17	0.00	43.17	0.00	53.76	0.00	75.35	0.00	183.27
	3038	717.54	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.12	0.00	33.12	0.00	44.44	0.00	55.34	0.00	77.56	0.00	188.65
	3039	661.61	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.33	0.00	33.47	0.00	44.90	0.00	55.92	0.00	78.37	0.00	190.62
	3040	675.17	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.13	0.00	38.06	0.00	51.07	0.00	63.60	0.00	89.13	0.00	216.81
	3041	662.04	0.00	35.00	0.00	35.00	0.00	40.00	0.00	23.86	0.00	39.27	0.00	52.70	0.00	65.62	0.00	91.97	0.00	223.72
	3042	596.31	0.00	35.00	0.00	35.00	0.00	40.00	0.00	22.54	0.00	37.09	0.00	49.77	0.00	61.98	0.00	86.86	0.00	211.29
	3043	562.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	25.78	0.00	42.43	0.00	56.93	0.00	70.90	0.00	99.36	0.00	241.70
	3044	629.72	0.00	35.00	0.00	35.00	0.00	40.00	0.00	36.14	0.00	59.48	0.00	79.81	0.00	99.38	0.00	139.29	0.00	338.81
	3045	663.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	42.12	0.00	69.33	0.00	93.02	0.00	115.84	0.00	162.35	0.00	394.90
	3046	624.9	0.00	35.00	0.00	35.00	0.00	40.00	0.00	46.36	0.00	76.30	0.00	102.37	0.00	127.48	0.00	178.67	0.00	434.60
	3047	588.86	0.00	35.00	0.00	35.00	0.00	40.00	0.00	52.35	0.00	86.17	0.00	115.62	0.00	143.97	0.00	201.78	0.00	490.82
	3048	608.2	0.00	35.00	0.00	35.00	0.00	40.00	0.00	61.97	0.00	102.00	0.00	136.86	0.00	170.43	0.00	238.85	0.00	581.00
	3049	585.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	70.28	0.00	115.67	0.00	155.20	0.00	193.27	0.00	270.87	0.00	658.87
	3050	529.06	0.00	35.00	0.00	35.00	0.00	40.00	0.00	78.28	0.00	128.84	0.00	172.88	0.00	215.28	0.00	301.72	0.00	733.90
	3051	441.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	83.76	0.00	137.86	0.00	184.97	0.00	230.35	0.00	322.83	0.00	785.27
	3052	435.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.19	0.00	151.73	0.00	203.59	0.00	253.52	0.00	355.31	0.00	864.28
	3053	432.2	0.00	35.00	0.00	35.00	0.00	40.00	0.00	99.26	0.00	163.37	0.00	219.20	0.00	272.97	0.00	382.57	0.00	930.57
	3054	411.48	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.78	0.00	172.46	0.00	231.40	0.00	288.16	0.00	403.85	0.00	982.35
	3055	373.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.67	0.00	178.85	0.00	239.97	0.00	298.84	0.00	418.82	0.00	1018.76
	3056	364.85	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.23	0.00	178.13	0.00	239.01	0.00	297.64	0.00	417.15	0.00	1014.68
	3057	365.97	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.29	0.00	178.22	0.00	239.13	0.00	297.79	0.00	417.35	0.00	1015.19
	3058	336.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.87	0.00	175.89	0.00	236.00	0.00	293.89	0.00	411.89	0.00	1001.89
	3059	337.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.92	0.00	175.97	0.00	236.11	0.00	294.02	0.00	412.07	0.00	1002.34
	3060	209.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.79	0.00	165.89	0.00	222.59	0.00	277.18	0.00	388.48	0.00	944.94
	3061	306.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.43	0.00	173.52	0.00	232.82	0.00	289.93	0.00	406.34	0.00	988.38
	3062	303.75	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.30	0.00	173.31	0.00	232.54	0.00	289.58	0.00	405.84	0.00	987.19
	3063	300.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.31	0.00	165.10	0.00	221.53	0.00	275.86	0.00	386.63	0.00	940.44
	3064	304.36	0.00	35.00	0.00	35.00	0.00	40.00	0.00	88.78	0.00	146.12	0.00	196.06	0.00	244.15	0.00	342.18	0.00	832.34
	3065	287.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	83.64	0.00	137.65	0.00	184.69	0.00	230.00	0.00	322.34	0.00	784.08
	3066	282.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	82.88	0.00	136.41	0.00	183.03	0.00	227.93	0.00	319.45	0.00	777.03
	3067	287.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	85.07	0.00	140.01	0.00	187.87	0.00	233.95	0.00	327.88	0.00	797.55
	3068	260.39	0.00	35.00	0.00	35.00	0.00	40.00	0.00	87.86	0.00	144.61	0.00	194.03	0.00	241.62	0.00	338.64	0.00	823.72
	3069	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	91.24	0.00	150.17	0.00	201.50	0.00	250.92	0.00	351.67	0.00	855.41
	3070	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	91.29	0.00	150.26	0.00	201.61	0.00	251.06	0.00	351.86	0.00	855.89
	3071	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	93.07	0.00	153.19	0.00	205.54	0.00	255.96	0.00	358.72	0.00	872.57
	3072	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.19	0.00	156.66	0.00	210.21	0.00	261.77	0.00	366.87	0.00	892.38
	3073	253.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.11	0.00	159.82	0.00	214.44	0.00	267.04	0.00	374.26	0.00	910.36
	3074	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	98.11	0.00	161.48	0.00	216.67	0.00	269.81	0.00	378.15	0.00	919.82
	3075	261.3	0.00	38.00	0.00	32.00	0.00	40.00	0.00	99.44	0.00	163.66	0.00	219.59	0.00	273.45	0.00	383.25	0.00	932.23
	3076	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.05	0.00	164.66	0.00	220.93	0.00	275.13	0.00	385.59	0.00	937.93
	3077	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.98	0.00	169.49	0.00	227.42	0.00	283.20	0.00	396.90	0.00	965.44
	3078	209.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	100.79	0.00	165.89	0.00	222.59	0.00	277.18	0.00	388.48	0.00	944.94
	3079	261.74	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.28	0.00	169.99	0.00	228.08	0.00	284.03	0.00	398.07	0.00	968.28
	3080	262.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.31	0.00	170.03	0.00	228.15	0.00	284.11	0.00	398.18	0.00	968.54
	3081	266.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.52	0.00	170.38	0.00	228.60	0.00	284.68	0.00	398.98	0.00	970.49
	3082	268.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.60	0.00	170.52	0.00	228.79	0.00	284.91	0.00	399.31	0.00	971.29
	3083	261.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.26	0.00	169.95	0.00	228.04	0.00	283.97	0.00	397.99	0.00	968.08
	3084	266.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.53	0.00	170.40	0.00	228.63	0.00	284.71	0.00	399.03	0.00	970.61
	3085	272.91	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.82	0.00	170.87	0.00	229.27	0.00	285.50	0.00	400.14	0.00	973.31
	3086	271.33	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.74	0.00	170.75	0.00	229.10	0.00	285.30	0.00	399.85	0.00	972.60
	3087	273.88	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.87	0.00	170.95	0.00	229.37	0.00	285.63	0.00	400.32	0.00	973.75
	3088	275.23	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.93	0.00	171.05	0.00	229.51	0.00	285.81	0.00	400.57	0.00	974.35
	3089	278.45	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.09	0.00	171.31	0.00	229.86	0.00	286.24	0.00	401.16	0.00	975.80
	3090	269.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.66	0.00	170.61	0.00	228.92	0.00	285.07	0.00	399.53	0.00	971.83
	3091	273.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.84	0.00	170.91	0.00	229.32	0.00	285.57	0.00	400.23	0.00	973.54
	3092	264.02	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.39	0.00	170.17	0.00	228.33	0.00	284.33	0.00	398.49	0.00	969.31
	3093	262.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.32	0.00	170.04	0.00	228.16	0.00	284.12	0.00	398.20	0.00	968.59
	3094	256.51	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.03	0.00	169.57	0.00	227.53	0.00	283.34	0.00	397.10	0.00	965.93
	3095	258.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.11	0.00	169.71	0.00	227.71	0.00	283.56	0.00	397.42	0.00	966.69
	3096	253.69	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.90	0.00	169.35	0.00	227.23	0.00	282.97	0.00	396.58	0.00	964.66
	3097	263.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.36	0.00	170.12	0.00	228.26	0.00	284.25	0.00	398.38	0.00	969.04
	3098	262.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.32	0.00	170.04	0.00	228.16	0.00	284.12	0.00	398.20	0.00	968.59
	3099	272.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.80	0.00	170.83	0.00	229.22	0.00	285.44	0.00	400.05	0.00	973.09
	3100	279.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.13	0.00	171.38	0.00	229.96	0.00	286.36	0.00	401.34	0.00	976.24
	3101	290.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.66	0.00	172.25	0.00	231.13	0.00	287.82	0.00	403.38	0.00	981.19
	3102	294.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.85	0.00	172.57	0.00	231.55	0.00	288.34	0.00	404.12	0.00	982.99
	3103	292.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	104.76	0.00	172.41	0.00	231.34	0.00	288.08	0.00	403.75	0.00	982.09
	3104	305.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.38	0.00	173.44	0.00	232.72	0.00	289.80	0.00	406.15	0.00	987.94
	3105	302.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.24	0.00	173.20	0.00	232.40	0.00	289.40	0.00	405.60	0.00	986.59
	3106	315.59	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.87	0.00	174.24	0.00	233.79	0.00	291.14	0.00	408.03	0.00	992.52
	3107	332.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.48	0.00	168.66	0.00	226.31	0.00	281.82	0.00	394.97	0.00	960.75
	3108	351.57	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.45	0.00	160.38	0.00	215.20	0.00	267.98	0.00	375.58	0.00	913.58
	3109	369.95	0.00	35.00	0.00	35.00	0.00	40.00	0.00	87.48	0.00	143.98	0.00	193.19	0.00	240.58	0.00	337.17	0.00	820.15
	3110	762.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.69	0.00	24.18	0.00	32.45	0.00	40.41	0.00	56.63	0.00	137.76
	3111	786.44	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.75	0.00	25.92	0.00	34.78	0.00	43.31	0.00	60.70	0.00	147.65
	3112	713.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	15.39	0.00	25.33	0.00	33.98	0.00	42.32	0.00	59.31	0.00	144.27
	3113	652.34	0.00	35.00	0.00	35.00	0.00	40.00	0.00	14.98	0.00	24.65	0.00	33.08	0.00	41.19	0.00	57.73	0.00	140.42
	3114	645.68	0.00	35.00	0.00	35.00	0.00	40.00	0.00	16.18	0.00	26.64	0.00	35.74	0.00	44.51	0.00	62.38	0.00	151.73
	3115	630.35	0.00	35.00	0.00	35.00	0.00	40.00	0.00	18.04	0.00	29.69	0.00	39.83	0.00	49.60	0.00	69.52	0.00	169.10
	3116	612.19	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.63	0.00	32.31	0.00	43.36	0.00	53.99	0.00	75.67	0.00	184.07
	3117	602.64	0.00	35.00	0.00	35.00	0.00	40.00	0.00	19.89	0.00	32.73	0.00	43.92	0.00	54.69	0.00	76.66	0.00	186.46
	3118	587.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	20.32	0.00	33.45	0.00	44.88	0.00	55.89	0.00	78.33	0.00	190.54
	3119	572.2	0.00	35.00	0.00	35.00	0.00	40.00	0.00	21.23	0.00	34.95	0.00	46.89	0.00	58.39	0.00	81.84	0.00	199.07
	3120	583.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	25.18	0.00	41.45	0.00	55.62	0.00	69.26	0.00	97.07	0.00	236.11
	3121	517.95	0.00	35.00	0.00	35.00	0.00	40.00	0.00	29.23	0.00	48.11	0.00	64.55	0.00	80.38	0.00	112.65	0.00	274.02
	3122	543.38	0.00	35.00	0.00	35.00	0.00	40.00	0.00	34.47	0.00	56.73	0.00	76.12	0.00	94.80	0.00	132.86	0.00	323.17
	3123	572.79	0.00	35.00	0.00	35.00	0.00	40.00	0.00	38.98	0.00	64.16	0.00	86.09	0.00	107.21	0.00	150.25	0.00	365.48
	3124	545.82	0.00	35.00	0.00	35.00	0.00	40.00	0.00	43.29	0.00	71.25	0.00	95.60	0.00	119.05	0.00	166.85	0.00	405.84
	3125	553.86	0.00	35.00	0.00	35.00	0.00	40.00	0.00	50.15	0.00	82.54	0.00	110.75	0.00	137.91	0.00	193.29	0.00	470.16
	3126	559.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	57.03	0.00	93.86	0.00	125.93	0.00	156.82	0.00	219.79	0.00	534.63
	3127	539.63	0.00	35.00	0.00	35.00	0.00	40.00	0.00	63.27	0.00	104.13	0.00	139.72	0.00	173.99	0.00	243.85	0.00	593.14
	3128	545.24	0.00	35.00	0.00	35.00	0.00	40.00	0.00	71.19	0.00	117.17	0.00	157.22	0.00	195.78	0.00	274.39	0.00	667.43
	3129	524.45	0.00	35.00	0.00	35.00	0.00	40.00	0.00	77.88	0.00	128.17	0.00	171.98	0.00	214.16	0.00	300.15	0.00	730.10
	3130	493.3	0.00	35.00	0.00	35.00	0.00	40.00	0.00	83.70	0.00	137.75	0.00	184.83	0.00	230.17	0.00	322.59	0.00	784.68
	3131	453.97	0.00	35.00	0.00	35.00	0.00	40.00	0.00	88.71	0.00	146.01	0.00	195.91	0.00	243.96	0.00	341.92	0.00	831.70
	3132	414.13	0.00	35.00	0.00	35.00	0.00	40.00	0.00	92.38	0.00	152.05	0.00	204.01	0.00	254.05	0.00	356.06	0.00	866.09
	3133	386.47	0.00	35.00	0.00	35.00	0.00	40.00	0.00	96.15	0.00	158.24	0.00	212.32	0.00	264.40	0.00	370.57	0.00	901.38
	3134	392.21	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.26	0.00	168.30	0.00	225.82	0.00	281.21	0.00	394.12	0.00	958.67
	3135	395.26	0.00	35.00	0.00	35.00	0.00	40.00	0.00	109.69	0.00	180.54	0.00	242.24	0.00	301.65	0.00	422.77	0.00	1028.37
	3136	378	0.00	35.00	0.00	35.00	0.00	40.00	0.00	108.86	0.00	179.17	0.00	240.41	0.00	299.38	0.00	419.58	0.00	1020.60
	3137	352.28	0.00	35.00	0.00	35.00	0.00	40.00	0.00	107.63	0.00	177.14	0.00	237.68	0.00	295.98	0.00	414.82	0.00	1009.03
	3138	341.96	0.00	35.00	0.00	35.00	0.00	40.00	0.00	107.13	0.00	176.32	0.00	236.59	0.00	294.62	0.00	412.91	0.00	1004.38
	3139	328.65	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.50	0.00	175.27	0.00	235.18	0.00	292.86	0.00	410.45	0.00	998.39
	3140	318.41	0.00	35.00	0.00	35.00	0.00	40.00	0.00	106.00	0.00	174.46	0.00	234.09	0.00	291.51	0.00	408.56	0.00	993.78
	3141	302.78	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.25	0.00	173.23	0.00	232.43	0.00	289.45	0.00	405.66	0.00	986.75
	3142	303.83	0.00	35.00	0.00	35.00	0.00	40.00	0.00	105.30	0.00	173.31	0.00	232.55	0.00	289.59	0.00	405.86	0.00	987.22
	3143	287.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.09	0.00	169.67	0.00	227.66	0.00	283.50	0.00	397.32	0.00	966.46
	3144	278.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	93.99	0.00	154.69	0.00	207.56	0.00	258.48	0.00	362.26	0.00	881.17
	3145	278.14	0.00	35.00	0.00	35.00	0.00	40.00	0.00	88.40	0.00	145.48	0.00	195.21	0.00	243.09	0.00	340.69	0.00	828.71
	3146	291.42	0.00	35.00	0.00	35.00	0.00	40.00	0.00	84.30	0.00	138.74	0.00	186.16	0.00	231.82	0.00	324.90	0.00	790.29
	3147	273.49	0.00	35.00	0.00	35.00	0.00	40.00	0.00	81.12	0.00	133.51	0.00	179.15	0.00	223.09	0.00	312.66	0.00	760.53
	3148	271.45	0.00	35.00	0.00	35.00	0.00	40.00	0.00	81.23	0.00	133.69	0.00	179.38	0.00	223.37	0.00	313.06	0.00	761.50
	3149	262.93	0.00	35.00	0.00	35.00	0.00	40.00	0.00	81.42	0.00	134.00	0.00	179.80	0.00	223.90	0.00	313.80	0.00	763.29
	3150	253.06	0.00	35.00	0.00	35.00	0.00	40.00	0.00	82.12	0.00	135.15	0.00	181.34	0.00	225.82	0.00	316.50	0.00	769.85
	3151	252.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	83.51	0.00	137.44	0.00	184.41	0.00	229.64	0.00	321.85	0.00	782.87
	3152	252.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	88.40	0.00	145.49	0.00	195.21	0.00	243.10	0.00	340.71	0.00	828.74
	3153	258.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	91.95	0.00	151.33	0.00	203.05	0.00	252.86	0.00	354.39	0.00	862.02
	3154	258.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.67	0.00	157.46	0.00	211.28	0.00	263.10	0.00	368.74	0.00	896.94
	3155	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	93.12	0.00	153.25	0.00	205.63	0.00	256.07	0.00	358.89	0.00	872.96
	3156	257.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	95.17	0.00	156.64	0.00	210.18	0.00	261.73	0.00	366.82	0.00	892.26
	3157	252.97	0.00	35.00	0.00	35.00	0.00	40.00	0.00	97.03	0.00	159.70	0.00	214.27	0.00	266.83	0.00	373.97	0.00	909.66
	3158	261.09	0.00	38.00	0.00	32.00	0.00	40.00	0.00	98.90	0.00	162.77	0.00	218.40	0.00	271.97	0.00	381.17	0.00	927.18
	3159	261.66	0.00	38.00	0.00	32.00	0.00	40.00	0.00	98.38	0.00	161.92	0.00	217.27	0.00	270.56	0.00	379.19	0.00	922.36
	3160	242.87	0.00	35.00	0.00	35.00	0.00	40.00	0.00	98.91	0.00	162.78	0.00	218.42	0.00	271.99	0.00	381.20	0.00	927.24
	3161	257.27	0.00	35.00	0.00	35.00	0.00	40.00	0.00	101.97	0.00	167.83	0.00	225.19	0.00	280.42	0.00	393.02	0.00	955.99
	3162	260.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.22	0.00	169.88	0.00	227.95	0.00	283.86	0.00	397.83	0.00	967.69
	3163	263.66	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.38	0.00	170.14	0.00	228.29	0.00	284.28	0.00	398.43	0.00	969.15
	3164	265.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.46	0.00	170.28	0.00	228.48	0.00	284.52	0.00	398.75	0.00	969.94
	3165	255.43	0.00	35.00	0.00	35.00	0.00	40.00	0.00	102.98	0.00	169.49	0.00	227.42	0.00	283.20	0.00	396.90	0.00	965.44
	3166	262.89	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.34	0.00	170.08	0.00	228.21	0.00	284.18	0.00	398.28	0.00	968.80
	3167	264.53	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.42	0.00	170.21	0.00	228.38	0.00	284.40	0.00	398.59	0.00	969.54
	3168	259.32	0.00	35.00	0.00	35.00	0.00	40.00	0.00	103.17	0.00	169.80	0.00	227.83	0.00	283.71	0.00	397.62	0.00	967.19
